url,description,selected_route,selected_reason,risk_level,risk_tag,direct_ok,http_proxy_ok,socks5_ok,http_attempts,details
https://sairausuk655712.fireblogz.com,fofa-0674 https://sairausuk655712.fireblogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.77s)
https://heathvrih398417.blog5.net,fofa-0675 https://heathvrih398417.blog5.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.78s)
https://cormacawxt514542.blog5.net,fofa-0676 https://cormacawxt514542.blog5.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.79s)
https://haleemaedqo365365.blog5.net,fofa-0677 https://haleemaedqo365365.blog5.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.86s)
https://tiannakjuh257487.blogerus.com,fofa-0678 https://tiannakjuh257487.blogerus.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.91s)
https://matteooxuq763026.jiliblog.com,fofa-0679 https://matteooxuq763026.jiliblog.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.79s)
https://ezekielzsib909290.free-blogz.com,fofa-0680 https://ezekielzsib909290.free-blogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.77s)
https://collinvoeul.fireblogz.com,fofa-0681 https://collinvoeul.fireblogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.79s)
https://tedoqlx672848.blog5.net,fofa-0682 https://tedoqlx672848.blog5.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.79s)
https://alexiatkiv355548.acidblog.net,fofa-0683 https://alexiatkiv355548.acidblog.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.80s)
https://alvinvfdl521057.fireblogz.com,fofa-0684 https://alvinvfdl521057.fireblogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.81s)
https://felixwdjtl.fireblogz.com,fofa-0685 https://felixwdjtl.fireblogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.79s)
https://amberesjd558767.blog5.net,fofa-0686 https://amberesjd558767.blog5.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.78s)
https://florida15792.acidblog.net,fofa-0687 https://florida15792.acidblog.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(1.01s)
https://martinanqmy647020.free-blogz.com,fofa-0688 https://martinanqmy647020.free-blogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.79s)
https://berthayhhl127561.jiliblog.com,fofa-0689 https://berthayhhl127561.jiliblog.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.78s)
https://websitedesignerinkandival89001.acidblog.net,fofa-0690 https://websitedesignerinkandival89001.acidblog.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.77s)
https://sidneytadl102539.blog5.net,fofa-0691 https://sidneytadl102539.blog5.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.75s)
https://nanaagiq333886.jiliblog.com,fofa-0692 https://nanaagiq333886.jiliblog.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.98s)
https://alvinaoep032048.fireblogz.com,fofa-0693 https://alvinaoep032048.fireblogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.79s)
https://nellaejt004240.blogerus.com,fofa-0694 https://nellaejt004240.blogerus.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.88s)
https://marvinwqkx736584.fireblogz.com,fofa-0695 https://marvinwqkx736584.fireblogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.76s)
https://henriwqum015593.blog5.net,fofa-0696 https://henriwqum015593.blog5.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.78s)
https://keeganexiyc.timeblog.net,fofa-0697 https://keeganexiyc.timeblog.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.76s)
https://35cash47147.blogerus.com,fofa-0698 https://35cash47147.blogerus.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.88s)
https://traffic-accident-claims59135.free-blogz.com,fofa-0699 https://traffic-accident-claims59135.free-blogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.76s)
https://euphoria-inducing-substan33344.fireblogz.com,fofa-0700 https://euphoria-inducing-substan33344.fireblogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.80s)
https://keirannzde591882.blogs-service.com,fofa-0701 https://keirannzde591882.blogs-service.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.79s)
https://raymondvyqf126036.widblog.com,fofa-0702 https://raymondvyqf126036.widblog.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.94s)
https://lilianpfgq913187.getblogs.net,fofa-0703 https://lilianpfgq913187.getblogs.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.76s)
https://travistzat254169.aioblogs.com,fofa-0704 https://travistzat254169.aioblogs.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.78s)
https://adrianaouhx099041.bluxeblog.com,fofa-0705 https://adrianaouhx099041.bluxeblog.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.83s)
https://lewyslyob744726.getblogs.net,fofa-0706 https://lewyslyob744726.getblogs.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.78s)
https://oxyhealth-hyperbaric-ther63686.getblogs.net,fofa-0707 https://oxyhealth-hyperbaric-ther63686.getblogs.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.79s)
https://collindfyb57903.widblog.com,fofa-0708 https://collindfyb57903.widblog.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.76s)
https://adamwgbo380654.getblogs.net,fofa-0709 https://adamwgbo380654.getblogs.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.97s)
https://cruzeebyv.getblogs.net,fofa-0710 https://cruzeebyv.getblogs.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.77s)
https://elliottieyql.blogzag.com,fofa-0711 https://elliottieyql.blogzag.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(1.00s)
https://brightgrid60.jaiblogs.com,fofa-0712 https://brightgrid60.jaiblogs.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.81s)
https://travisjypfv.xzblogs.com,fofa-0713 https://travisjypfv.xzblogs.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.78s)
https://poppyeito235454.bluxeblog.com,fofa-0714 https://poppyeito235454.bluxeblog.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.77s)
https://hamzahzhux584080.getblogs.net,fofa-0715 https://hamzahzhux584080.getblogs.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.74s)
https://marvinpstx997947.review-blogger.com,fofa-0716 https://marvinpstx997947.review-blogger.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.86s)
https://theresacbof290282.mpeblog.com,fofa-0717 https://theresacbof290282.mpeblog.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.91s)
https://mariahowjp404657.aioblogs.com,fofa-0718 https://mariahowjp404657.aioblogs.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.78s)
https://selectivedemolition80765.getblogs.net,fofa-0719 https://selectivedemolition80765.getblogs.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.78s)
https://zubaireuux050934.review-blogger.com,fofa-0720 https://zubaireuux050934.review-blogger.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.81s)
https://hassanerpu495161.jaiblogs.com,fofa-0721 https://hassanerpu495161.jaiblogs.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.77s)
https://arondptz620680.getblogs.net,fofa-0722 https://arondptz620680.getblogs.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.77s)
https://rsasjvp441047.bluxeblog.com,fofa-0723 https://rsasjvp441047.bluxeblog.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.78s)
https://brooksvmzho.bluxeblog.com,fofa-0724 https://brooksvmzho.bluxeblog.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.77s)
https://josueinjew.widblog.com,fofa-0725 https://josueinjew.widblog.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.81s)
https://aronsjap614415.aioblogs.com,fofa-0726 https://aronsjap614415.aioblogs.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.78s)
https://felix2ae45.review-blogger.com,fofa-0727 https://felix2ae45.review-blogger.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.82s)
https://jeffreydkqvb.acidblog.net,fofa-0728 https://jeffreydkqvb.acidblog.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.97s)
https://keiranramh810352.free-blogz.com,fofa-0729 https://keiranramh810352.free-blogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.81s)
https://umairivjl839296.blog5.net,fofa-0730 https://umairivjl839296.blog5.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.81s)
https://milogeco88900.fireblogz.com,fofa-0731 https://milogeco88900.fireblogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.77s)
https://holdentxmzb.fireblogz.com,fofa-0732 https://holdentxmzb.fireblogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.73s)
https://mayacqzs490083.blogerus.com,fofa-0733 https://mayacqzs490083.blogerus.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.87s)
https://ronaldjlbz921000.blogs-service.com,fofa-0734 https://ronaldjlbz921000.blogs-service.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.75s)
https://detox-pads24578.fireblogz.com,fofa-0735 https://detox-pads24578.fireblogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.76s)
https://lewysanax196415.fireblogz.com,fofa-0736 https://lewysanax196415.fireblogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.77s)
https://elijahwplr284935.blogerus.com,fofa-0737 https://elijahwplr284935.blogerus.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.84s)
https://jesseyjzh139049.fireblogz.com,fofa-0738 https://jesseyjzh139049.fireblogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.75s)
https://nicolaslihz998254.acidblog.net,fofa-0739 https://nicolaslihz998254.acidblog.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.75s)
https://kaitlyngcuq010538.blog5.net,fofa-0740 https://kaitlyngcuq010538.blog5.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.79s)
https://t-i-app-winbet05048.free-blogz.com,fofa-0741 https://t-i-app-winbet05048.free-blogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.82s)
https://spencerxndri.free-blogz.com,fofa-0742 https://spencerxndri.free-blogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.76s)
https://beauecxxs.acidblog.net,fofa-0743 https://beauecxxs.acidblog.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.75s)
https://kostenlosepornos13567.timeblog.net,fofa-0744 https://kostenlosepornos13567.timeblog.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.80s)
https://reganxwcy888114.ezblogz.com,fofa-0745 https://reganxwcy888114.ezblogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.74s)
https://emilioitxad.timeblog.net,fofa-0746 https://emilioitxad.timeblog.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.80s)
https://brontedmgy434135.free-blogz.com,fofa-0747 https://brontedmgy434135.free-blogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.83s)
https://student-loan-forgiveness71571.timeblog.net,fofa-0748 https://student-loan-forgiveness71571.timeblog.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.74s)
https://aadamfykg618807.fireblogz.com,fofa-0749 https://aadamfykg618807.fireblogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.75s)
https://jeangkrz484532.free-blogz.com,fofa-0750 https://jeangkrz484532.free-blogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.81s)
https://jemimajltq283434.free-blogz.com,fofa-0751 https://jemimajltq283434.free-blogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.78s)
https://travel-awards30504.free-blogz.com,fofa-0752 https://travel-awards30504.free-blogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.95s)
https://alyshawoii525885.acidblog.net,fofa-0753 https://alyshawoii525885.acidblog.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.82s)
https://vashikaran72503.fireblogz.com,fofa-0754 https://vashikaran72503.fireblogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.75s)
https://sutton-coldfield-builders25680.fireblogz.com,fofa-0755 https://sutton-coldfield-builders25680.fireblogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.76s)
https://matheiyvt304968.fireblogz.com,fofa-0756 https://matheiyvt304968.fireblogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.83s)
https://slotidgacor14456.free-blogz.com,fofa-0757 https://slotidgacor14456.free-blogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(1.00s)
https://dj-bluetooth-ahuja-speake44948.free-blogz.com,fofa-0758 https://dj-bluetooth-ahuja-speake44948.free-blogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.76s)
https://harmonyxfjt448266.blog5.net,fofa-0759 https://harmonyxfjt448266.blog5.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.77s)
https://keirancihi652492.blogs-service.com,fofa-0760 https://keirancihi652492.blogs-service.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.75s)
https://lawsonifry722944.blog5.net,fofa-0761 https://lawsonifry722944.blog5.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.76s)
https://jasonpqwv623507.blog5.net,fofa-0762 https://jasonpqwv623507.blog5.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.80s)
https://nanaihqc209466.fireblogz.com,fofa-0763 https://nanaihqc209466.fireblogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.75s)
https://carlykkpb091925.free-blogz.com,fofa-0764 https://carlykkpb091925.free-blogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.87s)
https://nanapfiu364256.free-blogz.com,fofa-0765 https://nanapfiu364256.free-blogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.77s)
https://arunsgmv714447.timeblog.net,fofa-0766 https://arunsgmv714447.timeblog.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.82s)
https://messiahzpeqe.fireblogz.com,fofa-0767 https://messiahzpeqe.fireblogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.78s)
https://wheretobuypigfeetnearme63838.acidblog.net,fofa-0768 https://wheretobuypigfeetnearme63838.acidblog.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.82s)
https://aronlcol297362.blogs-service.com,fofa-0769 https://aronlcol297362.blogs-service.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.80s)
https://steveagdp498310.blogerus.com,fofa-0770 https://steveagdp498310.blogerus.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.90s)
https://zaynabkmmv864401.blogerus.com,fofa-0771 https://zaynabkmmv864401.blogerus.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.85s)
https://chancelvfbm.blogerus.com,fofa-0772 https://chancelvfbm.blogerus.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.91s)
https://daltonxekqv.blogerus.com,fofa-0773 https://daltonxekqv.blogerus.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.90s)
https://marvinccvo103301.acidblog.net,fofa-0774 https://marvinccvo103301.acidblog.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.78s)
https://smackedgummies88642.fireblogz.com,fofa-0775 https://smackedgummies88642.fireblogz.com,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.73s)
https://vivint-in-regina43287.timeblog.net,fofa-0776 https://vivint-in-regina43287.timeblog.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.94s)
https://franciscodaxqm.acidblog.net,fofa-0777 https://franciscodaxqm.acidblog.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.79s)
https://cecilyygbw851318.acidblog.net,fofa-0778 https://cecilyygbw851318.acidblog.net,direct,直连可用，未启用代理探测,low,,True,,,,direct-http=ok(0.83s)
